detector_name,category,sample_index,image_path,defect_type,label,image_score,feature_score,ae_score,image_h,image_w,mask_positive_pixels,feature_weight,ae_weight
hybrid,cable,65,data/mvtec_ad/cable/test/good/005.png,good,0,0.791449785232544,0.7239777445793152,0.0308349300175905,1024,1024,0,0.5,0.5
hybrid,cable,97,data/mvtec_ad/cable/test/good/037.png,good,0,0.7896941900253296,0.7454432249069214,0.0277764424681663,1024,1024,0,0.5,0.5
hybrid,cable,20,data/mvtec_ad/cable/test/cable_swap/007.png,cable_swap,1,0.7890729904174805,0.77382892370224,0.0315706953406333,1024,1024,63705,0.5,0.5
hybrid,cable,22,data/mvtec_ad/cable/test/cable_swap/009.png,cable_swap,1,0.786069393157959,0.8429555296897888,0.0316683016717433,1024,1024,58211,0.5,0.5
hybrid,cable,107,data/mvtec_ad/cable/test/good/047.png,good,0,0.7855833768844604,0.712803065776825,0.0295060165226459,1024,1024,0,0.5,0.5
hybrid,cable,144,data/mvtec_ad/cable/test/poke_insulation/004.png,poke_insulation,1,0.7826338410377502,0.8330603837966919,0.0299266334623098,1024,1024,31573,0.5,0.5
hybrid,cable,117,data/mvtec_ad/cable/test/good/057.png,good,0,0.7815430760383606,0.7584024667739868,0.0341943502426147,1024,1024,0,0.5,0.5
hybrid,cable,71,data/mvtec_ad/cable/test/good/011.png,good,0,0.7812972068786621,0.7349821925163269,0.0289531834423542,1024,1024,0,0.5,0.5
hybrid,cable,139,data/mvtec_ad/cable/test/missing_wire/009.png,missing_wire,1,0.7791038751602173,0.8141778111457825,0.02738475240767,1024,1024,20485,0.5,0.5
hybrid,cable,121,data/mvtec_ad/cable/test/missing_cable/003.png,missing_cable,1,0.7782984375953674,0.902119517326355,0.0295224543660879,1024,1024,74858,0.5,0.5
hybrid,cable,120,data/mvtec_ad/cable/test/missing_cable/002.png,missing_cable,1,0.775065541267395,0.8954206705093384,0.0253272354602813,1024,1024,69188,0.5,0.5
hybrid,cable,44,data/mvtec_ad/cable/test/cut_inner_insulation/008.png,cut_inner_insulation,1,0.7742117643356323,0.8843518495559692,0.0318548753857612,1024,1024,26265,0.5,0.5
hybrid,cable,129,data/mvtec_ad/cable/test/missing_cable/011.png,missing_cable,1,0.771493136882782,0.8956618905067444,0.0306766722351312,1024,1024,77245,0.5,0.5
hybrid,cable,69,data/mvtec_ad/cable/test/good/009.png,good,0,0.7710745334625244,0.7309491038322449,0.030259795486927,1024,1024,0,0.5,0.5
hybrid,cable,127,data/mvtec_ad/cable/test/missing_cable/009.png,missing_cable,1,0.7700307369232178,0.9323669672012328,0.0240951888263225,1024,1024,151277,0.5,0.5
hybrid,cable,109,data/mvtec_ad/cable/test/good/049.png,good,0,0.7682986259460449,0.728366494178772,0.0320800691843032,1024,1024,0,0.5,0.5
hybrid,cable,96,data/mvtec_ad/cable/test/good/036.png,good,0,0.7679964900016785,0.776599109172821,0.0342060104012489,1024,1024,0,0.5,0.5
hybrid,cable,131,data/mvtec_ad/cable/test/missing_wire/001.png,missing_wire,1,0.767686128616333,0.7682905793190002,0.0319027751684188,1024,1024,16616,0.5,0.5
hybrid,cable,55,data/mvtec_ad/cable/test/cut_outer_insulation/005.png,cut_outer_insulation,1,0.767020583152771,0.9260709285736084,0.0379089340567588,1024,1024,4647,0.5,0.5
hybrid,cable,149,data/mvtec_ad/cable/test/poke_insulation/009.png,poke_insulation,1,0.7647989988327026,0.849556565284729,0.0275332108139991,1024,1024,37053,0.5,0.5
hybrid,cable,14,data/mvtec_ad/cable/test/cable_swap/001.png,cable_swap,1,0.7638739943504333,0.7784348130226135,0.0305316001176834,1024,1024,61514,0.5,0.5
hybrid,cable,119,data/mvtec_ad/cable/test/missing_cable/001.png,missing_cable,1,0.7628528475761414,0.8893706202507019,0.0253998301923275,1024,1024,71763,0.5,0.5
hybrid,cable,19,data/mvtec_ad/cable/test/cable_swap/006.png,cable_swap,1,0.7626615762710571,0.8198078870773315,0.0269280821084976,1024,1024,67894,0.5,0.5
hybrid,cable,146,data/mvtec_ad/cable/test/poke_insulation/006.png,poke_insulation,1,0.7615894675254822,0.8240497708320618,0.0272879227995872,1024,1024,27740,0.5,0.5
hybrid,cable,15,data/mvtec_ad/cable/test/cable_swap/002.png,cable_swap,1,0.7609215974807739,0.8179397583007812,0.030547697097063,1024,1024,57103,0.5,0.5
hybrid,cable,28,data/mvtec_ad/cable/test/combined/003.png,combined,1,0.7591150403022766,0.8541198372840881,0.0261589661240577,1024,1024,32849,0.5,0.5
hybrid,cable,137,data/mvtec_ad/cable/test/missing_wire/007.png,missing_wire,1,0.7590122222900391,0.7620812058448792,0.0255573019385337,1024,1024,18838,0.5,0.5
hybrid,cable,59,data/mvtec_ad/cable/test/cut_outer_insulation/009.png,cut_outer_insulation,1,0.7536486387252808,0.8941169381141663,0.0365387052297592,1024,1024,10318,0.5,0.5
hybrid,cable,123,data/mvtec_ad/cable/test/missing_cable/005.png,missing_cable,1,0.7534547448158264,0.9124773144721984,0.0286842696368694,1024,1024,70780,0.5,0.5
hybrid,cable,18,data/mvtec_ad/cable/test/cable_swap/005.png,cable_swap,1,0.7534114122390747,0.7512372732162476,0.0359997637569904,1024,1024,65474,0.5,0.5
hybrid,cable,63,data/mvtec_ad/cable/test/good/003.png,good,0,0.7534043788909912,0.6514254808425903,0.0274551436305046,1024,1024,0,0.5,0.5
hybrid,cable,31,data/mvtec_ad/cable/test/combined/006.png,combined,1,0.7512125968933105,0.8820082545280457,0.0239633433520793,1024,1024,94011,0.5,0.5
hybrid,cable,114,data/mvtec_ad/cable/test/good/054.png,good,0,0.7509492635726929,0.7307988405227661,0.0281076412647962,1024,1024,0,0.5,0.5
hybrid,cable,147,data/mvtec_ad/cable/test/poke_insulation/007.png,poke_insulation,1,0.7496656179428101,0.8709491491317749,0.0291218124330043,1024,1024,51028,0.5,0.5
hybrid,cable,35,data/mvtec_ad/cable/test/combined/010.png,combined,1,0.7487366199493408,0.8801783323287964,0.0276823192834854,1024,1024,78276,0.5,0.5
hybrid,cable,60,data/mvtec_ad/cable/test/good/000.png,good,0,0.7455712556838989,0.77845698595047,0.0291256122291088,1024,1024,0,0.5,0.5
hybrid,cable,140,data/mvtec_ad/cable/test/poke_insulation/000.png,poke_insulation,1,0.7439042925834656,0.8496850728988647,0.0296962466090917,1024,1024,8620,0.5,0.5
hybrid,cable,81,data/mvtec_ad/cable/test/good/021.png,good,0,0.7432188987731934,0.711510181427002,0.0324082970619201,1024,1024,0,0.5,0.5
hybrid,cable,23,data/mvtec_ad/cable/test/cable_swap/010.png,cable_swap,1,0.7397853136062622,0.755246102809906,0.0329177305102348,1024,1024,60502,0.5,0.5
hybrid,cable,145,data/mvtec_ad/cable/test/poke_insulation/005.png,poke_insulation,1,0.7372796535491943,0.8638622760772705,0.0279481224715709,1024,1024,6611,0.5,0.5
hybrid,cable,143,data/mvtec_ad/cable/test/poke_insulation/003.png,poke_insulation,1,0.7333794832229614,0.8414681553840637,0.0309636462479829,1024,1024,13376,0.5,0.5
hybrid,cable,118,data/mvtec_ad/cable/test/missing_cable/000.png,missing_cable,1,0.7315008640289307,0.9032281041145324,0.0330734401941299,1024,1024,74489,0.5,0.5
hybrid,cable,148,data/mvtec_ad/cable/test/poke_insulation/008.png,poke_insulation,1,0.7313008904457092,0.9345663785934448,0.029104933142662,1024,1024,41654,0.5,0.5
hybrid,cable,38,data/mvtec_ad/cable/test/cut_inner_insulation/002.png,cut_inner_insulation,1,0.7308542728424072,0.8601757884025574,0.0333027653396129,1024,1024,26929,0.5,0.5
hybrid,cable,103,data/mvtec_ad/cable/test/good/043.png,good,0,0.7278481721878052,0.8015605807304382,0.0300556570291519,1024,1024,0,0.5,0.5
hybrid,cable,141,data/mvtec_ad/cable/test/poke_insulation/001.png,poke_insulation,1,0.7277219295501709,0.857506513595581,0.0269351508468389,1024,1024,31427,0.5,0.5
hybrid,cable,132,data/mvtec_ad/cable/test/missing_wire/002.png,missing_wire,1,0.7256065607070923,0.7792596220970154,0.032357819378376,1024,1024,15156,0.5,0.5
hybrid,cable,29,data/mvtec_ad/cable/test/combined/004.png,combined,1,0.7244073152542114,0.8931899070739746,0.0300109442323446,1024,1024,49977,0.5,0.5
hybrid,cable,27,data/mvtec_ad/cable/test/combined/002.png,combined,1,0.7209107279777527,0.8838461637496948,0.0287172440439462,1024,1024,23893,0.5,0.5
hybrid,cable,136,data/mvtec_ad/cable/test/missing_wire/006.png,missing_wire,1,0.7196078300476074,0.7988162636756897,0.0299607142806053,1024,1024,18399,0.5,0.5
hybrid,cable,53,data/mvtec_ad/cable/test/cut_outer_insulation/003.png,cut_outer_insulation,1,0.719270646572113,0.8460263013839722,0.03759141638875,1024,1024,7697,0.5,0.5
hybrid,cable,52,data/mvtec_ad/cable/test/cut_outer_insulation/002.png,cut_outer_insulation,1,0.7158094644546509,0.8999509811401367,0.0336794480681419,1024,1024,14604,0.5,0.5
hybrid,cable,56,data/mvtec_ad/cable/test/cut_outer_insulation/006.png,cut_outer_insulation,1,0.7078137993812561,0.8832780122756958,0.0338630117475986,1024,1024,11710,0.5,0.5
hybrid,cable,50,data/mvtec_ad/cable/test/cut_outer_insulation/000.png,cut_outer_insulation,1,0.7075968980789185,0.9272869229316713,0.0348803177475929,1024,1024,23454,0.5,0.5
hybrid,cable,36,data/mvtec_ad/cable/test/cut_inner_insulation/000.png,cut_inner_insulation,1,0.7048149108886719,0.8707143068313599,0.037601288408041,1024,1024,33306,0.5,0.5
hybrid,cable,126,data/mvtec_ad/cable/test/missing_cable/008.png,missing_cable,1,0.7024865746498108,0.88502436876297,0.0244898628443479,1024,1024,144175,0.5,0.5
hybrid,cable,128,data/mvtec_ad/cable/test/missing_cable/010.png,missing_cable,1,0.7010387182235718,0.908738911151886,0.035486489534378,1024,1024,84372,0.5,0.5
hybrid,cable,54,data/mvtec_ad/cable/test/cut_outer_insulation/004.png,cut_outer_insulation,1,0.7001829743385315,0.8553997278213501,0.0344842001795768,1024,1024,24050,0.5,0.5
hybrid,cable,57,data/mvtec_ad/cable/test/cut_outer_insulation/007.png,cut_outer_insulation,1,0.6996126174926758,0.8983525633811951,0.0336363092064857,1024,1024,21941,0.5,0.5
hybrid,cable,30,data/mvtec_ad/cable/test/combined/005.png,combined,1,0.6980037689208984,0.9180622100830078,0.0268582701683044,1024,1024,148557,0.5,0.5
hybrid,cable,58,data/mvtec_ad/cable/test/cut_outer_insulation/008.png,cut_outer_insulation,1,0.6969754695892334,0.8697757720947266,0.0323115848004817,1024,1024,35537,0.5,0.5
hybrid,cable,51,data/mvtec_ad/cable/test/cut_outer_insulation/001.png,cut_outer_insulation,1,0.6896992325782776,0.9290958642959596,0.0340985208749771,1024,1024,7513,0.5,0.5
hybrid,cable,122,data/mvtec_ad/cable/test/missing_cable/004.png,missing_cable,1,0.6869054436683655,0.8983824849128723,0.0311312079429626,1024,1024,77885,0.5,0.5
hybrid,cable,142,data/mvtec_ad/cable/test/poke_insulation/002.png,poke_insulation,1,0.6855049133300781,0.8106144666671753,0.030947271734476,1024,1024,1506,0.5,0.5
hybrid,cable,125,data/mvtec_ad/cable/test/missing_cable/007.png,missing_cable,1,0.659049391746521,0.9457645416259766,0.0278437323868274,1024,1024,158927,0.5,0.5
hybrid,capsule,6,data/mvtec_ad/capsule/test/crack/006.png,crack,1,0.9931880235671996,0.7412310838699341,0.0132728228345513,1000,1000,5236,0.5,0.5
hybrid,capsule,68,data/mvtec_ad/capsule/test/poke/000.png,poke,1,0.9928644895553588,0.8504977226257324,0.0129671301692724,1000,1000,12289,0.5,0.5
hybrid,capsule,82,data/mvtec_ad/capsule/test/poke/014.png,poke,1,0.9923884868621826,0.8266385793685913,0.0117518864572048,1000,1000,3589,0.5,0.5
hybrid,capsule,79,data/mvtec_ad/capsule/test/poke/011.png,poke,1,0.9881315231323242,0.7470062971115112,0.0114546027034521,1000,1000,2714,0.5,0.5
hybrid,capsule,15,data/mvtec_ad/capsule/test/crack/015.png,crack,1,0.9873548746109008,0.947009801864624,0.0123082548379898,1000,1000,11638,0.5,0.5
hybrid,capsule,84,data/mvtec_ad/capsule/test/poke/016.png,poke,1,0.9857796430587769,0.7087149024009705,0.0113825853914022,1000,1000,1318,0.5,0.5
hybrid,capsule,14,data/mvtec_ad/capsule/test/crack/014.png,crack,1,0.9823914170265198,0.8549891710281372,0.0123370578512549,1000,1000,991,0.5,0.5
hybrid,capsule,4,data/mvtec_ad/capsule/test/crack/004.png,crack,1,0.9807395935058594,0.950867235660553,0.0131692700088024,1000,1000,3043,0.5,0.5
hybrid,capsule,72,data/mvtec_ad/capsule/test/poke/004.png,poke,1,0.9785068035125732,0.6002064347267151,0.0120729599148035,1000,1000,5226,0.5,0.5
hybrid,capsule,69,data/mvtec_ad/capsule/test/poke/001.png,poke,1,0.978402316570282,0.7020508646965027,0.0116722537204623,1000,1000,1926,0.5,0.5
hybrid,capsule,10,data/mvtec_ad/capsule/test/crack/010.png,crack,1,0.9778953790664672,0.9188858270645142,0.0133865633979439,1000,1000,17974,0.5,0.5
hybrid,capsule,17,data/mvtec_ad/capsule/test/crack/017.png,crack,1,0.9729012250900269,0.9405460953712464,0.0125657469034194,1000,1000,4812,0.5,0.5
hybrid,capsule,77,data/mvtec_ad/capsule/test/poke/009.png,poke,1,0.9726934432983398,0.627402126789093,0.0116524305194616,1000,1000,2253,0.5,0.5
hybrid,capsule,116,data/mvtec_ad/capsule/test/squeeze/004.png,squeeze,1,0.97264963388443,0.7127849459648132,0.0135340727865695,1000,1000,5830,0.5,0.5
hybrid,capsule,129,data/mvtec_ad/capsule/test/squeeze/017.png,squeeze,1,0.9689712524414062,0.8496161699295044,0.0138165829703211,1000,1000,5786,0.5,0.5
hybrid,capsule,7,data/mvtec_ad/capsule/test/crack/007.png,crack,1,0.9609169363975524,0.7714421153068542,0.0120904883369803,1000,1000,4835,0.5,0.5
hybrid,capsule,81,data/mvtec_ad/capsule/test/poke/013.png,poke,1,0.9566689729690552,0.8398423194885254,0.0114023387432098,1000,1000,2479,0.5,0.5
hybrid,capsule,1,data/mvtec_ad/capsule/test/crack/001.png,crack,1,0.955211877822876,0.9749447107315063,0.0178656391799449,1000,1000,23268,0.5,0.5
hybrid,capsule,44,data/mvtec_ad/capsule/test/faulty_imprint/021.png,faulty_imprint,1,0.9537436962127686,0.6659030914306641,0.0110490228980779,1000,1000,3213,0.5,0.5
hybrid,capsule,75,data/mvtec_ad/capsule/test/poke/007.png,poke,1,0.9494491815567015,0.6702195405960083,0.0120196752250194,1000,1000,695,0.5,0.5
hybrid,capsule,36,data/mvtec_ad/capsule/test/faulty_imprint/013.png,faulty_imprint,1,0.9465008974075316,0.6498821973800659,0.0111222760751843,1000,1000,3112,0.5,0.5
hybrid,capsule,55,data/mvtec_ad/capsule/test/good/010.png,good,0,0.9447144865989684,0.5025413036346436,0.0126471575349569,1000,1000,0,0.5,0.5
hybrid,capsule,0,data/mvtec_ad/capsule/test/crack/000.png,crack,1,0.941475510597229,0.6163994669914246,0.0114824566990137,1000,1000,2494,0.5,0.5
hybrid,capsule,12,data/mvtec_ad/capsule/test/crack/012.png,crack,1,0.941342294216156,0.8760596513748169,0.01277288608253,1000,1000,3416,0.5,0.5
hybrid,capsule,2,data/mvtec_ad/capsule/test/crack/002.png,crack,1,0.9401483535766602,0.7386424541473389,0.012997418642044,1000,1000,2118,0.5,0.5
hybrid,capsule,18,data/mvtec_ad/capsule/test/crack/018.png,crack,1,0.9394851922988892,0.8368392586708069,0.0125132370740175,1000,1000,2820,0.5,0.5
hybrid,capsule,11,data/mvtec_ad/capsule/test/crack/011.png,crack,1,0.93217271566391,0.8874179720878601,0.0131686218082904,1000,1000,5428,0.5,0.5
hybrid,capsule,119,data/mvtec_ad/capsule/test/squeeze/007.png,squeeze,1,0.9213998317718506,0.8443266749382019,0.0158900711685419,1000,1000,66178,0.5,0.5
hybrid,capsule,9,data/mvtec_ad/capsule/test/crack/009.png,crack,1,0.9203795790672302,0.7486802935600281,0.0129054272547364,1000,1000,5359,0.5,0.5
hybrid,capsule,76,data/mvtec_ad/capsule/test/poke/008.png,poke,1,0.91767418384552,0.8886561989784241,0.0127906948328018,1000,1000,5162,0.5,0.5
hybrid,capsule,114,data/mvtec_ad/capsule/test/squeeze/002.png,squeeze,1,0.9171994924545288,0.6539539098739624,0.0144858630374073,1000,1000,1881,0.5,0.5
hybrid,capsule,20,data/mvtec_ad/capsule/test/crack/020.png,crack,1,0.9098446369171144,0.6970292925834656,0.0117360427975654,1000,1000,684,0.5,0.5
hybrid,capsule,127,data/mvtec_ad/capsule/test/squeeze/015.png,squeeze,1,0.9077712297439576,0.911659836769104,0.0156262908130884,1000,1000,23973,0.5,0.5
hybrid,capsule,106,data/mvtec_ad/capsule/test/scratch/017.png,scratch,1,0.9028605818748474,0.5079569220542908,0.0110322590917348,1000,1000,4649,0.5,0.5
hybrid,capsule,25,data/mvtec_ad/capsule/test/faulty_imprint/002.png,faulty_imprint,1,0.8761725425720215,0.5691583752632141,0.0117054274305701,1000,1000,2789,0.5,0.5
hybrid,capsule,30,data/mvtec_ad/capsule/test/faulty_imprint/007.png,faulty_imprint,1,0.8659950494766235,0.6086905598640442,0.0121984723955392,1000,1000,2771,0.5,0.5
hybrid,capsule,102,data/mvtec_ad/capsule/test/scratch/013.png,scratch,1,0.8591905832290649,0.5968602895736694,0.0122714824974536,1000,1000,3090,0.5,0.5
hybrid,capsule,117,data/mvtec_ad/capsule/test/squeeze/005.png,squeeze,1,0.8579664826393127,0.7446174025535583,0.0133902169764041,1000,1000,5820,0.5,0.5
hybrid,capsule,37,data/mvtec_ad/capsule/test/faulty_imprint/014.png,faulty_imprint,1,0.8528337478637695,0.6052364706993103,0.0126694673672318,1000,1000,5727,0.5,0.5
hybrid,capsule,21,data/mvtec_ad/capsule/test/crack/021.png,crack,1,0.8472540378570557,0.5953951478004456,0.0119457617402076,1000,1000,371,0.5,0.5
hybrid,capsule,57,data/mvtec_ad/capsule/test/good/012.png,good,0,0.8462252616882324,0.4501155912876129,0.0130358962342143,1000,1000,0,0.5,0.5
hybrid,capsule,92,data/mvtec_ad/capsule/test/scratch/003.png,scratch,1,0.8453564047813416,0.5530044436454773,0.0134000871330499,1000,1000,8001,0.5,0.5
hybrid,capsule,121,data/mvtec_ad/capsule/test/squeeze/009.png,squeeze,1,0.83885657787323,0.8207029700279236,0.0164539627730846,1000,1000,48392,0.5,0.5
hybrid,capsule,67,data/mvtec_ad/capsule/test/good/022.png,good,0,0.8372251987457275,0.4648427367210388,0.0121222734451293,1000,1000,0,0.5,0.5
hybrid,capsule,22,data/mvtec_ad/capsule/test/crack/022.png,crack,1,0.8335258960723877,0.579163134098053,0.011463776230812,1000,1000,731,0.5,0.5
hybrid,capsule,87,data/mvtec_ad/capsule/test/poke/019.png,poke,1,0.8321936726570129,0.5576522350311279,0.0121288672089576,1000,1000,2135,0.5,0.5
hybrid,capsule,51,data/mvtec_ad/capsule/test/good/006.png,good,0,0.8314955234527588,0.635549008846283,0.0134826591238379,1000,1000,0,0.5,0.5
hybrid,capsule,41,data/mvtec_ad/capsule/test/faulty_imprint/018.png,faulty_imprint,1,0.8277325630187988,0.6184757947921753,0.0123201441019773,1000,1000,2149,0.5,0.5
hybrid,capsule,103,data/mvtec_ad/capsule/test/scratch/014.png,scratch,1,0.826216459274292,0.7198899388313293,0.0118357110768556,1000,1000,15261,0.5,0.5
hybrid,capsule,23,data/mvtec_ad/capsule/test/faulty_imprint/000.png,faulty_imprint,1,0.8186023235321045,0.5693715214729309,0.01153065264225,1000,1000,2672,0.5,0.5
hybrid,capsule,47,data/mvtec_ad/capsule/test/good/002.png,good,0,0.8170446753501892,0.5149248242378235,0.0133166247978806,1000,1000,0,0.5,0.5
hybrid,capsule,19,data/mvtec_ad/capsule/test/crack/019.png,crack,1,0.8167446851730347,0.7184479832649231,0.0124318674206733,1000,1000,2759,0.5,0.5
hybrid,capsule,38,data/mvtec_ad/capsule/test/faulty_imprint/015.png,faulty_imprint,1,0.8167033195495605,0.582082986831665,0.0125819956883788,1000,1000,2001,0.5,0.5
hybrid,capsule,94,data/mvtec_ad/capsule/test/scratch/005.png,scratch,1,0.8159885406494141,0.5571277141571045,0.011756282299757,1000,1000,2965,0.5,0.5
hybrid,capsule,118,data/mvtec_ad/capsule/test/squeeze/006.png,squeeze,1,0.8144453763961792,0.8609135150909424,0.0135055594146251,1000,1000,70635,0.5,0.5
hybrid,capsule,112,data/mvtec_ad/capsule/test/squeeze/000.png,squeeze,1,0.8133596777915955,0.8913899660110474,0.0144442301243543,1000,1000,76945,0.5,0.5
hybrid,capsule,29,data/mvtec_ad/capsule/test/faulty_imprint/006.png,faulty_imprint,1,0.8079476356506348,0.552192747592926,0.0128074409440159,1000,1000,2705,0.5,0.5
hybrid,capsule,104,data/mvtec_ad/capsule/test/scratch/015.png,scratch,1,0.8077280521392822,0.7582184672355652,0.0121043641120195,1000,1000,12196,0.5,0.5
hybrid,capsule,110,data/mvtec_ad/capsule/test/scratch/021.png,scratch,1,0.8057281970977783,0.5274012684822083,0.0120795425027608,1000,1000,4301,0.5,0.5
hybrid,capsule,126,data/mvtec_ad/capsule/test/squeeze/014.png,squeeze,1,0.8037174940109253,0.7995561361312866,0.0157287381589412,1000,1000,80787,0.5,0.5
hybrid,capsule,86,data/mvtec_ad/capsule/test/poke/018.png,poke,1,0.8032760620117188,0.7214195728302002,0.0110356071963906,1000,1000,2276,0.5,0.5
hybrid,capsule,78,data/mvtec_ad/capsule/test/poke/010.png,poke,1,0.8031267523765564,0.5404698848724365,0.0119945695623755,1000,1000,1960,0.5,0.5
hybrid,capsule,58,data/mvtec_ad/capsule/test/good/013.png,good,0,0.7952366471290588,0.4622142314910888,0.0112807024270296,1000,1000,0,0.5,0.5
hybrid,capsule,98,data/mvtec_ad/capsule/test/scratch/009.png,scratch,1,0.7934354543685913,0.5546178817749023,0.0129486033692955,1000,1000,9587,0.5,0.5
hybrid,capsule,96,data/mvtec_ad/capsule/test/scratch/007.png,scratch,1,0.7927645444869995,0.6220918893814087,0.0123384017497301,1000,1000,5954,0.5,0.5
hybrid,capsule,45,data/mvtec_ad/capsule/test/good/000.png,good,0,0.7906604409217834,0.5176638960838318,0.0117108263075351,1000,1000,0,0.5,0.5
hybrid,capsule,56,data/mvtec_ad/capsule/test/good/011.png,good,0,0.7886226177215576,0.5566924214363098,0.0111620854586362,1000,1000,0,0.5,0.5
hybrid,capsule,85,data/mvtec_ad/capsule/test/poke/017.png,poke,1,0.788162112236023,0.6379860043525696,0.0111135076731443,1000,1000,1274,0.5,0.5
hybrid,capsule,27,data/mvtec_ad/capsule/test/faulty_imprint/004.png,faulty_imprint,1,0.7853070497512817,0.7258938550949097,0.0110374074429273,1000,1000,41291,0.5,0.5
hybrid,capsule,74,data/mvtec_ad/capsule/test/poke/006.png,poke,1,0.784333348274231,0.5738855004310608,0.0121695455163717,1000,1000,1607,0.5,0.5
hybrid,capsule,113,data/mvtec_ad/capsule/test/squeeze/001.png,squeeze,1,0.7838125824928284,0.82138592004776,0.0164497587829828,1000,1000,50215,0.5,0.5
hybrid,capsule,83,data/mvtec_ad/capsule/test/poke/015.png,poke,1,0.7831951379776001,0.6772089004516602,0.0117809940129518,1000,1000,4295,0.5,0.5
hybrid,capsule,5,data/mvtec_ad/capsule/test/crack/005.png,crack,1,0.7726984024047852,0.6153230667114258,0.0115056596696376,1000,1000,4351,0.5,0.5
hybrid,capsule,26,data/mvtec_ad/capsule/test/faulty_imprint/003.png,faulty_imprint,1,0.772074282169342,0.6128847599029541,0.0121767716482281,1000,1000,1992,0.5,0.5
hybrid,capsule,80,data/mvtec_ad/capsule/test/poke/012.png,poke,1,0.7685706615447998,0.6544850468635559,0.0124041652306914,1000,1000,2906,0.5,0.5
hybrid,capsule,125,data/mvtec_ad/capsule/test/squeeze/013.png,squeeze,1,0.7674816846847534,0.7759861946105957,0.0142557024955749,1000,1000,21950,0.5,0.5
hybrid,capsule,124,data/mvtec_ad/capsule/test/squeeze/012.png,squeeze,1,0.7650055289268494,0.7076193690299988,0.0139648513868451,1000,1000,64136,0.5,0.5
hybrid,capsule,52,data/mvtec_ad/capsule/test/good/007.png,good,0,0.7644902467727661,0.5421188473701477,0.0146094094961881,1000,1000,0,0.5,0.5
hybrid,capsule,16,data/mvtec_ad/capsule/test/crack/016.png,crack,1,0.7609827518463135,0.5646175146102905,0.0119974315166473,1000,1000,1993,0.5,0.5
hybrid,capsule,31,data/mvtec_ad/capsule/test/faulty_imprint/008.png,faulty_imprint,1,0.7587938904762268,0.6035028100013733,0.0121698044240474,1000,1000,3014,0.5,0.5
hybrid,capsule,59,data/mvtec_ad/capsule/test/good/014.png,good,0,0.7576375007629395,0.5720075368881226,0.0120036471635103,1000,1000,0,0.5,0.5
hybrid,capsule,13,data/mvtec_ad/capsule/test/crack/013.png,crack,1,0.7562388181686401,0.8296839594841003,0.0118525391444563,1000,1000,903,0.5,0.5
hybrid,capsule,100,data/mvtec_ad/capsule/test/scratch/011.png,scratch,1,0.7540085315704346,0.6543199419975281,0.0117435939610004,1000,1000,6366,0.5,0.5
hybrid,capsule,64,data/mvtec_ad/capsule/test/good/019.png,good,0,0.7521368265151978,0.6250675320625305,0.0161465015262365,1000,1000,0,0.5,0.5
hybrid,capsule,42,data/mvtec_ad/capsule/test/faulty_imprint/019.png,faulty_imprint,1,0.7492278814315796,0.4724221527576446,0.0112421009689569,1000,1000,1627,0.5,0.5
hybrid,capsule,101,data/mvtec_ad/capsule/test/scratch/012.png,scratch,1,0.74871826171875,0.6477474570274353,0.0120111498981714,1000,1000,4424,0.5,0.5
hybrid,capsule,120,data/mvtec_ad/capsule/test/squeeze/008.png,squeeze,1,0.7485799789428711,0.8097281455993652,0.0134341949597001,1000,1000,31191,0.5,0.5
hybrid,capsule,111,data/mvtec_ad/capsule/test/scratch/022.png,scratch,1,0.7458057999610901,0.7971168756484985,0.0116790058091282,1000,1000,14396,0.5,0.5
hybrid,capsule,43,data/mvtec_ad/capsule/test/faulty_imprint/020.png,faulty_imprint,1,0.7450079917907715,0.6525892019271851,0.0122586349025368,1000,1000,3458,0.5,0.5
hybrid,capsule,39,data/mvtec_ad/capsule/test/faulty_imprint/016.png,faulty_imprint,1,0.7438012957572937,0.5840286016464233,0.0109913079068064,1000,1000,2247,0.5,0.5
hybrid,capsule,66,data/mvtec_ad/capsule/test/good/021.png,good,0,0.7396341562271118,0.6318151950836182,0.0129109360277652,1000,1000,0,0.5,0.5
hybrid,capsule,128,data/mvtec_ad/capsule/test/squeeze/016.png,squeeze,1,0.7351477146148682,0.8219302296638489,0.0132873440161347,1000,1000,80278,0.5,0.5
hybrid,capsule,107,data/mvtec_ad/capsule/test/scratch/018.png,scratch,1,0.7325235605239868,0.7440085411071777,0.0119891948997974,1000,1000,5811,0.5,0.5
hybrid,capsule,24,data/mvtec_ad/capsule/test/faulty_imprint/001.png,faulty_imprint,1,0.731390118598938,0.5541076064109802,0.0117445737123489,1000,1000,2289,0.5,0.5
hybrid,capsule,91,data/mvtec_ad/capsule/test/scratch/002.png,scratch,1,0.7310923337936401,0.6167553663253784,0.0122584290802478,1000,1000,5762,0.5,0.5
hybrid,capsule,108,data/mvtec_ad/capsule/test/scratch/019.png,scratch,1,0.7271002531051636,0.7097910642623901,0.0111158918589353,1000,1000,9149,0.5,0.5
hybrid,capsule,65,data/mvtec_ad/capsule/test/good/020.png,good,0,0.7267823219299316,0.5180620551109314,0.0128910206258296,1000,1000,0,0.5,0.5
hybrid,capsule,115,data/mvtec_ad/capsule/test/squeeze/003.png,squeeze,1,0.7261775732040405,0.8423958420753479,0.0125135602429509,1000,1000,3413,0.5,0.5
